단축코드,한글종목약명,기초지수명,기초시장분류,기초자산분류,총보수,TER,실부담비용률,과세유형,표준코드,펀드코드
447430,ACE 주주환원가치주액티브,FnGuide 올라운드 가치주 지수,국내,주식,0.7000,0.7700,0.8351,배당소득세(보유기간과세),KR7447430000,K55101DY4338
416090,ACE 중국과창판STAR50,STAR 50 Index(Price Return),해외,주식,0.5000,1.1800,1.2407,배당소득세(보유기간과세),KR7416090009,K55101DP7530
168580,ACE 중국본토CSI300,CSI 300 Index,해외,주식,0.7000,0.9100,0.9518,배당소득세(해외주식투자전용ETF),KR7168580009,KR5101AD5756
219900,ACE 중국본토CSI300레버리지(합성),CSI 300 Index,해외,주식,0.5000,0.8900,1.0056,배당소득세(보유기간과세),KR7219900008,K55101B26297
272910,ACE 중장기국공채액티브,KIS 종합채권국공채1-10Y지수,국내,채권,0.0800,0.1000,0.1087,배당소득세(보유기간과세),KR7272910001,K55101BQ9602
371870,ACE 차이나항셍테크,Hang Seng TECH Index,해외,주식,0.2500,0.8000,0.9098,배당소득세(보유기간과세),KR7371870007,K55101DC5406
496120,ACE 코리아밸류업,코리아 밸류업 지수,국내,주식,0.0900,0.1100,0.1219,비과세,KR7496120007,K55101EF9826
354500,ACE 코스닥150,코스닥 150,국내,주식,0.0200,0.0600,0.0763,비과세,KR7354500001,K55101D41516
305050,ACE 코스피,코스피,국내,주식,0.0200,0.0700,0.0868,비과세,KR7305050007,K55101CC3048
457480,ACE 테슬라밸류체인액티브,Bloomberg EV Supporters Plus Tesla Price Return Index,해외,주식,0.2900,0.3700,0.4966,배당소득세(보유기간과세),KR7457480002,K55101E19387
469170,ACE 포스코그룹포커스,FnGuide 포스코그룹포커스 지수(시장가격),국내,주식,0.3000,0.3700,0.3902,비과세,KR7469170005,K55101E67568
261920,ACE 필리핀MSCI(합성),MSCI Philippines IMI Index,해외,주식,0.5000,0.6700,0.6853,배당소득세(보유기간과세),KR7261920003,K55101BJ5096
491220,PLUS 200TR,코스피 200 TR,국내,주식,0.0100,0.0300,0.0357,배당소득세(보유기간과세),KR7491220000,K55213EE1753
152100,PLUS 200,코스피 200,국내,주식,0.0170,0.0400,0.0516,비과세,KR7152100004,KR5213A73001
253150,PLUS 200선물레버리지,코스피 200 선물지수,국내,주식,0.0600,0.1000,0.2777,배당소득세(보유기간과세),KR7253150007,K55213BH1688
253160,PLUS 200선물인버스2X,코스피 200 선물지수,국내,주식,0.0600,0.1200,0.3988,배당소득세(보유기간과세),KR7253160006,K55213BH1662
395750,PLUS ESG가치주액티브,FnGuide 한화 ESG 가치 지수,국내,주식,0.1050,0.1400,0.1828,배당소득세(보유기간과세),KR7395750003,K55213DK8967
395760,PLUS ESG성장주액티브,FnGuide 한화 ESG 성장 지수,국내,주식,0.1050,0.1600,0.2093,배당소득세(보유기간과세),KR7395760002,K55213DK8959
453010,PLUS KOFR금리,KOFR 지수,국내,기타,0.0500,0.0500,0.0855,배당소득세(보유기간과세),KR7453010001,K55213E07260
227830,PLUS 코스피,코스피,국내,주식,0.2000,0.2500,0.2549,비과세,KR7227830007,K55213B72955
122090,PLUS 코스피50,코스피 50,국내,주식,0.3300,0.3600,0.3899,비과세,KR7122090004,KR5213185071
429740,PLUS K리츠,FnGuide 리츠 지수,국내,부동산,0.2500,0.3300,0.3569,비과세(분리과세부동산ETF),KR7429740004,K55213DT8232
449450,PLUS K방산,FnGuide K-방위산업 지수,국내,주식,0.4500,0.5100,0.5327,비과세,KR7449450006,K55213DZ4142
269540,PLUS 미국S&P500(H),S&P 500,해외,주식,0.3000,0.4200,0.5304,배당소득세(해외주식투자전용ETF),KR7269540001,K55213BO8445
269530,PLUS S&P글로벌인프라,S&P Global Infrastructure Index,해외,주식,0.3000,0.7800,1.1771,배당소득세(해외주식투자전용ETF),KR7269530002,K55213BO6514
433850,PLUS TDF2030액티브,Morningstar Korea Lifetime Allocation Moderate 2030 Index (Gross Return),국내&해외,혼합자산,0.1400,0.4300,1.1312,배당소득세(보유기간과세),KR7433850005,K55213DU6084
433860,PLUS TDF2040액티브,Morningstar Korea Lifetime Allocation Moderate 2040 Index (Gross Return),국내&해외,혼합자산,0.1600,0.4400,1.1135,배당소득세(보유기간과세),KR7433860004,K55213DU6076
433870,PLUS TDF2050액티브,Morningstar Korea Lifetime Allocation Moderate 2050 Index (Gross Return),국내&해외,혼합자산,0.1800,0.4800,1.3790,배당소득세(보유기간과세),KR7433870003,K55213DU6068
433880,PLUS TDF2060액티브,Morningstar Korea Lifetime Allocation Moderate 2060 Index (Gross Return),국내&해외,혼합자산,0.2000,0.4100,0.6796,배당소득세(보유기간과세),KR7433880002,K55213DU6050
251590,PLUS 고배당저변동50,FnGuide 고배당저변동50 지수,국내,주식,0.2300,0.3000,0.3376,비과세,KR7251590006,K55213BG0087
161510,PLUS 고배당주,FnGuide 배당주 지수,국내,주식,0.2300,0.2800,0.3113,비과세,KR7161510003,KR5213AC3237
489030,PLUS 고배당주위클리커버드콜,코스피 고배당 위클리 콜매도 ATM 지수,국내,주식,0.3000,0.3400,0.4084,배당소득세(보유기간과세),KR7489030007,K55213ED8726
251600,PLUS 고배당주채권혼합,FnGuide 고배당 채권혼합 지수,국내,혼합자산,0.2000,0.2600,0.2923,배당소득세(보유기간과세),KR7251600003,K55213BG0095
461460,PLUS 국고채10년액티브,KAP 국고채 10년 동일가중 지수(총수익),국내,채권,0.0450,0.0600,0.0683,배당소득세(보유기간과세),KR7461460008,K55213E35667
451600,PLUS 국고채30년액티브,KAP 국고채 30년 지수(총수익),국내,채권,0.0500,0.0700,0.0713,배당소득세(보유기간과세),KR7451600001,K55213E00166
491230,PLUS 국공채머니마켓액티브,KAP 국공채 MMF 지수(총수익),국내,채권,0.0500,0.0600,0.0623,배당소득세(보유기간과세),KR7491230009,K55213EE1068
289670,PLUS 국채선물10년,10년국채선물지수,국내,채권,0.0500,0.1000,0.1464,배당소득세(보유기간과세),KR7289670002,K55213C26454
298340,PLUS 국채선물3년,국채선물지수,국내,채권,0.1000,0.1500,0.1948,배당소득세(보유기간과세),KR7298340001,K55213C88959
489010,PLUS 글로벌AI인프라,Solactive Global AI Infrastructure Index (PR),해외,주식,0.4500,0.6400,0.7676,배당소득세(보유기간과세),KR7489010009,K55213ED9351
438210,PLUS 글로벌AI,BlueStar Artificial Intelligence Index(시장가격),해외,주식,0.5000,1.2200,1.7813,배당소득세(보유기간과세),KR7438210007,K55213DW0382
442580,PLUS 글로벌HBM반도체,iSelect 글로벌HBM반도체 지수,해외,주식,0.5000,0.7100,1.0206,배당소득세(보유기간과세),KR7442580007,K55213DW6843
496770,PLUS 글로벌방산,Solactive Global Defense Index(PR),해외,주식,0.4500,0.5100,0.6120,배당소득세(보유기간과세),KR7496770009,K55213EF7411
419650,PLUS 글로벌수소&차세대연료전지,BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격),해외,주식,0.5000,0.8000,0.9084,배당소득세(보유기간과세),KR7419650007,K55213DQ0364
0007G0,PLUS 글로벌원자력밸류체인,Solactive Global Nuclear Energy Value Chain Index(PR),해외,주식,0.3900,0.4300,0.5338,배당소득세(보유기간과세),KR70007G0009,K55213EG9010
415920,PLUS 글로벌희토류&전략자원생산기업,MVIS Global Rare Earth/Strategic Metals Index (Price Return),해외,주식,0.5000,1.1100,1.1724,배당소득세(보유기간과세),KR7415920008,K55213DH4276
278620,PLUS 단기채권액티브,"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",국내,채권,0.0700,0.1000,0.1027,배당소득세(보유기간과세),KR7278620000,K55213BW6233
477050,PLUS 머니마켓액티브,KAP 시가평가 MMF 지수(총수익),국내,채권,0.0500,0.0700,0.0730,배당소득세(보유기간과세),KR7477050009,K55213E90027
429760,PLUS 미국S&P500,S&P 500,해외,주식,0.0700,0.3500,0.6748,배당소득세(보유기간과세),KR7429760002,K55213DS7136
494410,PLUS 미국S&P500성장주,S&P 500 Growth Index(PR),해외,주식,0.0060,0.1200,0.2951,배당소득세(보유기간과세),KR7494410004,K55213EF0978
287180,PLUS 미국나스닥테크,NASDAQ 100 Technology Sector Index,해외,주식,0.5000,0.6200,0.6791,배당소득세(해외주식투자전용ETF),KR7287180004,K55213C03586
332610,PLUS 미국단기회사채(AAA~A),ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),해외,채권,0.3150,0.3900,0.3900,배당소득세(보유기간과세),KR7332610005,K55213CS6311
456200,PLUS 미국달러SOFR금리액티브(합성),Solactive SOFR Daily Total Return Index,해외,기타,0.0900,0.1900,0.1919,배당소득세(보유기간과세),KR7456200005,K55213E23085
494420,PLUS 미국배당증가성장주데일리커버드콜,Bloomberg U.S. Dividend Growth Partial Covered Call Index,해외,주식,0.3900,0.5600,0.7388,배당소득세(보유기간과세),KR7494420003,K55213EF1380
332620,PLUS 미국장기우량회사채,ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),해외,채권,0.3150,0.4000,0.4000,배당소득세(보유기간과세),KR7332620004,K55213CS6329
464470,PLUS 미국채30년액티브,ICE U.S. Treasury 20+ Year Bond Index(Total Return),해외,채권,0.1500,0.2600,0.2889,배당소득세(보유기간과세),KR7464470004,K55213E52282
461900,PLUS 미국테크TOP10,iSelect 미국 Tech 10 지수,해외,주식,0.0100,0.1400,0.2598,배당소득세(보유기간과세),KR7461900003,K55213E31534
238670,PLUS 스마트베타Quality채권혼합,WISE-KAP 스마트베타 Quality 채권혼합지수,국내,혼합자산,0.2000,0.3100,0.3950,배당소득세(보유기간과세),KR7238670004,K55213BA6478
373530,PLUS 신흥국MSCI인버스(합성 H),MSCI EM Index,해외,주식,0.5000,0.6400,0.6400,배당소득세(보유기간과세),KR7373530005,K55213DD3702
256450,PLUS 심천차이넥스트(합성),SZSE ChiNext Price Index,해외,주식,0.5000,0.6200,0.6200,배당소득세(보유기간과세),KR7256450008,K55213BI7197
447660,PLUS 애플채권혼합,FnGuide 애플채권혼합 지수,국내&해외,혼합자산,0.2500,0.3500,0.3743,배당소득세(보유기간과세),KR7447660002,K55213DY4341
239660,PLUS 우량회사채50,KOBI HALF CREDIT Index(총수익),국내,채권,0.1350,0.1700,0.1731,배당소득세(보유기간과세),KR7239660004,K55213BB5131
421320,PLUS 우주항공&UAM,iSelect 우주항공UAM 지수,국내,주식,0.4500,0.5300,0.5703,비과세,KR7421320003,K55213DR8713
464920,PLUS 일본반도체소부장,Solactive Japan Semiconductor Materials and Equipment Index PR,해외,주식,0.5000,0.6900,0.8535,배당소득세(보유기간과세),KR7464920008,K55213E52290
489000,PLUS 일본엔화초단기국채(합성),KAP 일본 단기 국채 지수(총수익),해외,채권,0.1900,0.2200,0.2393,배당소득세(보유기간과세),KR7489000000,K55213ED2661
451000,PLUS 종합채권(AA-이상)액티브,"KAP 종합채권지수(AA-이상, 총수익)",국내,채권,0.0450,0.0600,0.0643,배당소득세(보유기간과세),KR7451000004,K55213DZ2997
280920,PLUS 주도업종,FnGuide 주도업종 지수,국내,주식,0.2300,0.3200,0.3766,비과세,KR7280920000,K55213BX8006
266550,PLUS 중형주저변동50,FnGuide 중형주저변동50지수,국내,주식,0.2300,0.3300,0.3687,비과세,KR7266550003,K55213BL2888
495040,PLUS 코리아밸류업,코리아 밸류업 지수,국내,주식,0.0090,0.0300,0.0381,비과세,KR7495040008,K55213EF9375
301410,PLUS 코스닥150선물인버스,F-코스닥150 지수,국내,주식,0.2900,1.0900,1.2447,배당소득세(보유기간과세),KR7301410007,K55213C86276
301400,PLUS 코스닥150,코스닥 150,국내,주식,0.1500,0.5500,0.5683,비과세,KR7301400008,K55213C86268
328370,PLUS 코스피TR,코스피 TR,국내,주식,0.1500,0.1900,0.2017,배당소득세(보유기간과세),KR7328370002,K55213CQ4342
457990,PLUS 태양광&ESS,FnGuide 태양광 & ESS 지수,국내,주식,0.4500,0.5600,0.6006,비과세,KR7457990000,K55213E13359
0000J0,PLUS 한화그룹주,FnGuide 한화그룹주 지수,국내,주식,0.1900,0.2000,0.2028,비과세,KR70000J0003,K55213EG3153
461910,PLUS 미국테크TOP10레버리지(합성),iSelect 미국 Tech 10 지수,해외,주식,0.5000,0.6000,0.6122,배당소득세(보유기간과세),KR7461910002,K55213E31542
433250,UNICORN R&D 액티브,코스피 200,국내,주식,0.3550,0.6700,0.7023,배당소득세(보유기간과세),KR7433250008,K55373DU6130
494220,UNICORN SK하이닉스밸류체인액티브,FnGuide SK하이닉스밸류체인 지수,국내,주식,0.5000,0.5500,0.5593,배당소득세(보유기간과세),KR7494220007,K55373EF1006
470310,UNICORN 생성형AI강소기업액티브,iSelect AI 지수,국내,주식,0.5000,0.6000,0.6343,배당소득세(보유기간과세),KR7470310004,K55373E72456
476000,UNICORN 포스트IPO액티브,iSelect 포스트 IPO 지수,국내,주식,0.5000,0.8000,0.8464,배당소득세(보유기간과세),KR7476000005,K55373E91357
491700,HK 200,코스피 200,국내,주식,0.0500,0.0800,0.0843,비과세,KR7491700001,K55224ED5836
0000Y0,HK 26-12 회사채(AA-이상)액티브,KAP 26-12 크레딧 채권 총수익지수(AA-이상),국내,채권,0.0650,0.0700,0.0703,배당소득세(보유기간과세),KR70000Y0004,K55224EH0304
391670,HK 베스트일레븐액티브,코스피 200,국내,주식,0.3000,0.4900,0.7830,배당소득세(보유기간과세),KR7391670007,K55224DK4104
472920,HK 종합채권(AA-이상)액티브,KAP 종합채권 AA- 이상 지수(총수익),국내,채권,0.0360,0.0500,0.0510,배당소득세(보유기간과세),KR7472920008,K55224E73350
